league,season,date,club_name,home_away,xG,xGA,npxG,npxGA,ppda,ppda_allowed,deep,deep_allowed,scored,missed,xpts,result,wins,draws,loses,pts
EPL,2022,2023-01-01 14:00:00,Tottenham Hotspur,h,0.569383,1.21733,0.569383,1.21733,10.272727272727272,17.27777777777778,6,7,0,2,0.7211000000000001,l,0,0,1,0
EPL,2022,2023-01-04 20:00:00,Tottenham Hotspur,a,1.66514,0.787525,1.66514,0.787525,14.235294117647058,14.75,9,8,4,0,2.1029,w,1,0,0,3
EPL,2022,2023-01-15 16:30:00,Tottenham Hotspur,h,1.71032,2.04232,1.71032,2.04232,16.923076923076923,11.5,8,8,0,2,1.1281,l,0,0,1,0
EPL,2022,2023-01-19 19:00:00,Tottenham Hotspur,a,1.16499,2.34166,1.16499,2.34166,19.58823529411765,12.61904761904762,8,11,2,4,0.5789,l,0,0,1,0
EPL,2022,2023-01-23 20:00:00,Tottenham Hotspur,a,0.993805,1.09339,0.993805,1.09339,12.952380952380953,9.275862068965518,7,7,1,0,1.2361,w,1,0,0,3
EPL,2022,2023-02-05 16:30:00,Tottenham Hotspur,h,1.42168,0.773747,1.42168,0.773747,20.214285714285715,5.8,3,5,1,0,1.944,w,1,0,0,3
EPL,2022,2023-02-11 15:00:00,Tottenham Hotspur,a,1.11709,1.41208,1.11709,1.41208,16.1875,7.073170731707317,4,6,1,4,1.1009000000000002,l,0,0,1,0
EPL,2022,2023-02-19 16:30:00,Tottenham Hotspur,h,1.43042,0.365173,1.43042,0.365173,6.592592592592593,10.821428571428571,8,3,2,0,2.2909,w,1,0,0,3
EPL,2022,2023-02-26 13:30:00,Tottenham Hotspur,h,0.926313,0.262281,0.926313,0.262281,11.48,8.033333333333333,5,5,2,0,2.1268,w,1,0,0,3
EPL,2022,2023-03-04 15:00:00,Tottenham Hotspur,a,1.25588,0.562477,1.25588,0.562477,10.521739130434783,19.357142857142858,7,3,0,1,1.9382,l,0,0,1,0
EPL,2022,2023-03-11 15:00:00,Tottenham Hotspur,h,1.73482,1.62805,0.973653,0.866885,8.75,16.263157894736842,10,6,3,1,1.3958,w,1,0,0,3
EPL,2022,2023-03-18 15:00:00,Tottenham Hotspur,a,1.88473,2.52077,1.88473,1.7596,7.576923076923077,10.444444444444445,6,12,3,3,0.9445,d,0,1,0,1
EPL,2022,2023-04-03 19:00:00,Tottenham Hotspur,a,1.39177,0.823365,0.630599,0.823365,8.61111111111111,12.655172413793103,9,7,1,1,1.9082,d,0,1,0,1
EPL,2022,2023-04-08 14:00:00,Tottenham Hotspur,h,0.594139,1.47549,0.594139,1.47549,13.571428571428571,6.392857142857143,7,10,2,1,0.6321,w,1,0,0,3
EPL,2022,2023-04-15 14:00:00,Tottenham Hotspur,h,2.30604,1.20598,2.30604,1.20598,8.909090909090908,13.157894736842104,8,5,2,3,2.0974,l,0,0,1,0
EPL,2022,2023-04-23 13:00:00,Tottenham Hotspur,a,0.883001,3.98532,0.883001,3.98532,14.166666666666666,14.176470588235292,2,12,1,6,0.1091,l,0,0,1,0
EPL,2022,2023-04-27 19:15:00,Tottenham Hotspur,h,2.37239,1.96508,2.37239,1.96508,15.285714285714286,12.470588235294118,2,12,2,2,1.6641,d,0,1,0,1
EPL,2022,2023-04-30 15:30:00,Tottenham Hotspur,a,1.44927,2.42911,1.44927,1.66794,27.733333333333334,8.75,3,7,3,4,0.6961,l,0,0,1,0
EPL,2022,2023-05-06 14:00:00,Tottenham Hotspur,h,1.15665,0.306669,1.15665,0.306669,7.814814814814815,10.79310344827586,1,4,1,0,2.1627,w,1,0,0,3
EPL,2022,2023-05-13 14:00:00,Tottenham Hotspur,a,1.18505,1.79987,0.423878,1.79987,8.875,10.423076923076923,6,10,1,2,0.8294,l,0,0,1,0
EPL,2022,2023-05-20 11:30:00,Tottenham Hotspur,h,1.61667,1.15344,1.61667,1.15344,13.266666666666667,19.625,3,5,1,3,1.6936,l,0,0,1,0
EPL,2022,2023-05-28 15:30:00,Tottenham Hotspur,a,2.03315,1.19151,2.03315,1.19151,13.733333333333333,8.689655172413794,5,6,4,1,2.0183,w,1,0,0,3
EPL,2022,2022-08-05 19:00:00,Arsenal,a,1.43601,1.20637,1.43601,1.20637,12.678571428571429,10.25,13,8,2,0,1.5583999999999998,w,1,0,0,3
EPL,2022,2022-08-13 14:00:00,Arsenal,h,3.0107,0.690679,3.0107,0.690679,10.333333333333334,14.0,10,5,4,2,2.7487000000000004,w,1,0,0,3
EPL,2022,2022-08-20 16:30:00,Arsenal,a,1.71081,0.211335,1.71081,0.211335,8.72,15.652173913043478,8,1,3,0,2.6009,w,1,0,0,3
EPL,2022,2022-08-27 16:30:00,Arsenal,h,2.47427,0.926007,2.47427,0.926007,5.421052631578948,14.863636363636363,17,1,2,1,2.4378,w,1,0,0,3
EPL,2022,2022-08-31 18:30:00,Arsenal,h,2.79971,0.297168,2.79971,0.297168,9.882352941176473,14.63157894736842,18,3,2,1,2.8527,w,1,0,0,3
EPL,2022,2022-09-04 15:30:00,Arsenal,a,1.42238,2.02904,1.42238,2.02904,8.444444444444445,16.066666666666666,16,5,1,3,0.9433,l,0,0,1,0
EPL,2022,2022-09-18 11:00:00,Arsenal,a,1.32021,0.54011,1.32021,0.54011,10.055555555555555,11.541666666666666,9,3,3,0,2.0088,w,1,0,0,3
EPL,2022,2022-10-01 11:30:00,Arsenal,h,2.48403,1.5027,2.48403,0.741526,10.38888888888889,18.46153846153846,12,2,3,1,2.1046,w,1,0,0,3
EPL,2022,2022-10-09 15:30:00,Arsenal,h,2.81968,0.765151,2.05851,0.765151,16.764705882352942,10.875,14,4,3,2,2.7746,w,1,0,0,3
EPL,2022,2022-10-16 13:00:00,Arsenal,a,0.821757,2.02232,0.821757,1.26115,10.473684210526317,12.142857142857142,5,8,1,0,0.5174000000000001,w,1,0,0,3
EPL,2022,2022-10-23 13:00:00,Arsenal,a,1.57897,0.622653,1.57897,0.622653,9.565217391304348,21.066666666666663,8,7,1,1,2.1541,d,0,1,0,1
EPL,2022,2022-10-30 14:00:00,Arsenal,h,3.00699,0.206127,3.00699,0.206127,7.7894736842105265,26.25,21,2,5,0,2.9077,w,1,0,0,3
EPL,2022,2022-11-06 12:00:00,Arsenal,a,2.37846,0.278815,2.37846,0.278815,5.967741935483871,8.551724137931034,3,5,1,0,2.8162,w,1,0,0,3
EPL,2022,2022-11-12 19:45:00,Arsenal,a,2.27996,0.512339,2.27996,0.512339,13.142857142857142,18.11764705882353,4,4,2,0,2.6550999999999996,w,1,0,0,3
EPL,2022,2022-12-26 20:00:00,Arsenal,h,1.88828,1.02652,1.88828,0.265347,7.576923076923077,19.526315789473685,14,1,3,1,2.0354,w,1,0,0,3
EPL,2022,2022-12-31 17:30:00,Arsenal,a,3.22106,1.15663,3.22106,1.15663,15.5,8.125,8,9,4,2,2.6530000000000005,w,1,0,0,3
EPL,2022,2023-01-03 19:45:00,Arsenal,h,0.970637,0.959523,0.970637,0.959523,7.466666666666667,11.909090909090908,9,4,0,0,1.3059,d,0,1,0,1
EPL,2022,2023-01-15 16:30:00,Arsenal,a,2.04232,1.71032,2.04232,1.71032,11.5,16.923076923076923,8,8,2,0,1.6227999999999998,w,1,0,0,3
EPL,2022,2023-01-22 16:30:00,Arsenal,h,2.90273,0.272246,2.90273,0.272246,11.833333333333334,13.77777777777778,15,1,3,2,2.863,w,1,0,0,3
EPL,2022,2023-02-04 12:30:00,Arsenal,a,0.690102,2.09191,0.690102,2.09191,5.777777777777778,18.0,11,4,0,1,0.3624,l,0,0,1,0
EPL,2022,2023-02-11 15:00:00,Arsenal,h,1.36738,2.17538,1.36738,2.17538,6.466666666666667,12.0,21,15,1,1,0.7451000000000001,d,0,1,0,1
EPL,2022,2023-02-15 18:30:00,Arsenal,h,1.70139,2.00841,0.940216,2.00841,8.777777777777779,12.384615384615383,9,7,1,3,1.1446999999999998,l,0,0,1,0
EPL,2022,2023-02-18 12:30:00,Arsenal,a,2.85981,0.335752,2.85981,0.335752,9.157894736842104,14.68421052631579,14,2,4,2,2.8289,w,1,0,0,3
EPL,2022,2023-02-25 15:00:00,Arsenal,a,0.722059,0.0203463,0.722059,0.0203463,7.947368421052632,15.72222222222222,10,2,1,0,2.0591,w,1,0,0,3
EPL,2022,2023-03-01 20:00:00,Arsenal,h,3.06919,1.604,3.06919,1.604,7.647058823529412,22.0,13,5,4,0,2.3791,w,1,0,0,3
EPL,2022,2023-03-04 15:00:00,Arsenal,h,2.46279,1.74267,2.46279,1.74267,4.0,14.2,31,3,3,2,1.8469,w,1,0,0,3
EPL,2022,2023-03-12 14:00:00,Arsenal,a,2.64355,0.61832,2.64355,0.61832,11.043478260869565,17.05,20,5,3,0,2.695,w,1,0,0,3
EPL,2022,2023-03-19 14:00:00,Arsenal,h,1.53568,1.19194,1.53568,1.19194,12.6875,17.22222222222222,13,5,4,1,1.6022,w,1,0,0,3
EPL,2022,2023-04-01 14:00:00,Arsenal,h,3.29548,0.497609,2.53431,0.497609,8.444444444444445,16.8,6,6,4,1,2.8822,w,1,0,0,3
EPL,2022,2023-04-09 15:30:00,Arsenal,a,1.53631,4.64012,1.53631,3.87895,13.238095238095235,7.423076923076923,1,19,2,2,0.1038999999999999,d,0,1,0,1
EPL,2022,2023-04-16 13:00:00,Arsenal,a,2.71782,1.96095,1.95665,1.19978,6.5,15.8,10,4,2,2,1.978,d,0,1,0,1
EPL,2022,2023-04-21 19:00:00,Arsenal,h,2.39609,1.43063,2.39609,1.43063,4.16,18.928571428571427,23,3,3,3,2.0364,d,0,1,0,1
EPL,2022,2023-04-26 19:00:00,Arsenal,a,0.398372,2.01168,0.398372,2.01168,16.842105263157894,10.464285714285714,6,9,1,4,0.2988,l,0,0,1,0
EPL,2022,2023-05-02 19:00:00,Arsenal,h,2.7832,0.785202,2.7832,0.785202,12.458333333333334,23.76923076923077,13,8,3,1,2.6199000000000003,w,1,0,0,3
EPL,2022,2023-05-07 15:30:00,Arsenal,a,1.29061,1.37224,1.29061,1.37224,7.961538461538462,8.208333333333334,8,11,2,0,1.3011,w,1,0,0,3
EPL,2022,2023-05-14 15:30:00,Arsenal,h,0.958651,2.21276,0.958651,2.21276,10.484848484848484,9.55,8,2,0,3,0.5195,l,0,0,1,0
EPL,2022,2023-05-20 16:30:00,Arsenal,a,0.4902,1.1397,0.4902,1.1397,2.789473684210526,16.88235294117647,11,5,0,1,0.7008,l,0,0,1,0
EPL,2022,2023-05-28 15:30:00,Arsenal,h,3.02466,0.38772,3.02466,0.38772,12.625,15.928571428571429,12,3,5,0,2.8693999999999997,w,1,0,0,3
EPL,2022,2022-08-06 14:00:00,Newcastle United,h,1.8591,0.235825,1.8591,0.235825,6.08,13.333333333333334,24,2,2,0,2.5764000000000005,w,1,0,0,3
EPL,2022,2022-08-13 14:00:00,Newcastle United,a,0.183952,1.60835,0.183952,1.60835,9.294117647058824,6.291666666666667,2,15,0,0,0.2676,d,0,1,0,1
EPL,2022,2022-08-21 15:30:00,Newcastle United,h,2.2127,3.67382,2.2127,3.67382,12.06896551724138,6.777777777777778,9,9,3,3,0.6023,d,0,1,0,1
EPL,2022,2022-08-28 13:00:00,Newcastle United,a,1.93362,1.13248,1.93362,1.13248,9.461538461538462,18.923076923076923,13,3,1,1,1.9598,d,0,1,0,1
EPL,2022,2022-08-31 19:00:00,Newcastle United,a,0.643546,1.76119,0.643546,1.76119,21.235294117647054,9.916666666666666,2,13,1,2,0.5213,l,0,0,1,0
EPL,2022,2022-09-03 14:00:00,Newcastle United,h,2.90672,0.920595,2.90672,0.920595,6.303030303030303,11.866666666666667,10,4,0,0,2.5724,d,0,1,0,1
EPL,2022,2022-09-17 14:00:00,Newcastle United,h,1.54758,0.976948,0.786407,0.976948,4.241379310344827,20.357142857142858,18,5,1,1,1.8408,d,0,1,0,1
EPL,2022,2022-10-01 14:00:00,Newcastle United,a,4.67198,0.683701,4.67198,0.683701,8.166666666666666,32.18181818181818,17,5,4,1,2.9858,w,1,0,0,3
EPL,2022,2022-10-08 14:00:00,Newcastle United,h,2.44631,1.13466,2.44631,0.373493,7.727272727272728,9.15,9,4,5,1,2.3994,w,1,0,0,3
EPL,2022,2022-10-16 13:00:00,Newcastle United,a,0.78815,1.41606,0.78815,1.41606,13.27777777777778,9.0,9,8,0,0,0.7922,d,0,1,0,1
EPL,2022,2022-10-19 18:30:00,Newcastle United,h,1.13393,0.0609567,1.13393,0.0609567,9.576923076923077,10.9,8,5,1,0,2.318,w,1,0,0,3
EPL,2022,2022-10-23 15:30:00,Newcastle United,a,1.1294,1.56513,1.1294,1.56513,15.055555555555555,8.5,11,7,2,1,1.0397,w,1,0,0,3
EPL,2022,2022-10-29 14:00:00,Newcastle United,h,4.18808,0.270814,3.42692,0.270814,10.72222222222222,17.5,15,2,4,0,2.9801,w,1,0,0,3
EPL,2022,2022-11-06 14:00:00,Newcastle United,a,1.42101,1.65228,1.42101,1.65228,14.266666666666667,9.045454545454543,4,6,4,1,1.1618,w,1,0,0,3
EPL,2022,2022-11-12 17:30:00,Newcastle United,h,1.3601,0.359105,1.3601,0.359105,8.485714285714286,10.681818181818182,7,2,1,0,2.2991,w,1,0,0,3
EPL,2022,2022-12-26 15:00:00,Newcastle United,a,1.76382,0.31099,1.00265,0.31099,23.2,6.966666666666667,5,4,3,0,2.5989000000000004,w,1,0,0,3
EPL,2022,2022-12-31 15:00:00,Newcastle United,h,2.78846,0.517099,2.78846,0.517099,6.391304347826087,9.08695652173913,9,4,0,0,2.7312999999999996,d,0,1,0,1
EPL,2022,2023-01-03 19:45:00,Newcastle United,a,0.959523,0.970637,0.959523,0.970637,11.909090909090908,7.466666666666667,4,9,0,0,1.356,d,0,1,0,1
EPL,2022,2023-01-15 14:00:00,Newcastle United,h,1.96256,0.989872,1.96256,0.228703,6.166666666666667,14.733333333333333,13,3,1,0,2.1173,w,1,0,0,3
EPL,2022,2023-01-21 17:30:00,Newcastle United,a,1.44384,0.333154,1.44384,0.333154,6.842105263157895,7.870967741935484,13,3,0,0,2.3175999999999997,d,0,1,0,1
EPL,2022,2023-02-04 17:30:00,Newcastle United,h,1.22883,1.27831,1.22883,1.27831,8.05,10.576923076923077,6,4,1,1,1.3,d,0,1,0,1
EPL,2022,2023-02-11 17:30:00,Newcastle United,a,1.54853,1.54458,1.54853,1.54458,4.592592592592593,15.5,6,4,1,1,1.332,d,0,1,0,1
EPL,2022,2023-02-18 17:30:00,Newcastle United,h,1.74852,2.16549,1.74852,2.16549,41.2,7.076923076923077,5,7,0,2,1.0993,l,0,0,1,0
EPL,2022,2023-03-04 12:30:00,Newcastle United,a,0.359809,1.34144,0.359809,1.34144,14.545454545454543,10.545454545454543,7,12,0,2,0.5315000000000001,l,0,0,1,0
EPL,2022,2023-03-12 16:30:00,Newcastle United,h,2.45527,0.709895,2.45527,0.709895,10.652173913043478,13.090909090909092,12,3,2,1,2.5222,w,1,0,0,3
EPL,2022,2023-03-17 20:00:00,Newcastle United,a,2.50027,0.531985,1.7391,0.531985,4.925925925925926,10.818181818181818,15,3,2,1,2.7075,w,1,0,0,3
EPL,2022,2023-04-02 15:30:00,Newcastle United,h,3.33162,0.334127,3.33162,0.334127,7.323529411764706,6.230769230769231,11,5,2,0,2.9128000000000003,w,1,0,0,3
EPL,2022,2023-04-05 19:00:00,Newcastle United,a,2.84091,0.83342,2.84091,0.83342,6.36,11.583333333333334,11,3,5,1,2.6578,w,1,0,0,3
EPL,2022,2023-04-08 14:00:00,Newcastle United,a,1.02337,2.06521,1.02337,0.542871,5.481481481481482,12.5625,9,5,2,1,0.5442,w,1,0,0,3
EPL,2022,2023-04-15 11:30:00,Newcastle United,a,0.425086,1.91802,0.425086,1.91802,5.7631578947368425,6.962962962962963,6,12,0,3,0.317,l,0,0,1,0
EPL,2022,2023-04-23 13:00:00,Newcastle United,h,3.98532,0.883001,3.98532,0.883001,14.176470588235292,14.166666666666666,12,2,6,1,2.8387999999999995,w,1,0,0,3
EPL,2022,2023-04-27 18:45:00,Newcastle United,a,2.86368,0.777008,2.86368,0.777008,9.0,11.363636363636363,9,6,4,1,2.7298,w,1,0,0,3
EPL,2022,2023-04-30 13:00:00,Newcastle United,h,3.91457,0.897175,3.91457,0.897175,6.08,15.352941176470589,12,4,3,1,2.9389,w,1,0,0,3
EPL,2022,2023-05-07 15:30:00,Newcastle United,h,1.37224,1.29061,1.37224,1.29061,8.208333333333334,7.961538461538462,11,8,0,2,1.4103,l,0,0,1,0
EPL,2022,2023-05-13 11:30:00,Newcastle United,a,2.35118,2.01567,0.82884,1.2545,3.6206896551724137,7.892857142857143,9,5,2,2,1.613,d,0,1,0,1
EPL,2022,2023-05-18 18:30:00,Newcastle United,h,4.11359,0.593493,4.11359,0.593493,9.27027027027027,7.0,15,2,4,1,2.932,w,1,0,0,3
EPL,2022,2023-05-22 19:00:00,Newcastle United,h,2.05089,0.0839072,2.05089,0.0839072,4.1875,28.727272727272727,13,0,0,0,2.7851000000000004,d,0,1,0,1
EPL,2022,2023-05-28 15:30:00,Newcastle United,a,1.51899,2.01924,1.51899,2.01924,16.333333333333332,6.724137931034483,5,17,1,1,1.0561,d,0,1,0,1
EPL,2022,2022-08-06 11:30:00,Liverpool,a,2.34111,1.26822,2.34111,0.507047,6.333333333333333,18.473684210526315,11,4,2,2,2.2058999999999997,d,0,1,0,1
EPL,2022,2022-08-15 19:00:00,Liverpool,h,2.23596,1.64468,2.23596,1.64468,3.4146341463414633,41.27272727272727,20,2,1,1,1.7697,d,0,1,0,1
EPL,2022,2022-08-22 19:00:00,Liverpool,a,1.52301,2.01764,1.52301,2.01764,6.578947368421052,17.7,16,8,1,2,1.0188,l,0,0,1,0
EPL,2022,2022-08-27 14:00:00,Liverpool,h,4.86035,0.180991,4.86035,0.180991,8.88888888888889,29.583333333333332,18,4,9,0,2.9969,w,1,0,0,3
EPL,2022,2022-08-31 19:00:00,Liverpool,h,1.76119,0.643546,1.76119,0.643546,9.916666666666666,21.235294117647054,13,2,2,1,2.2571,w,1,0,0,3
EPL,2022,2022-09-03 11:30:00,Liverpool,a,1.38617,1.39169,1.38617,1.39169,6.083333333333333,23.09090909090909,12,10,0,0,1.3394,d,0,1,0,1
EPL,2022,2022-10-01 14:00:00,Liverpool,h,2.1515,2.36567,2.1515,2.36567,12.95,17.333333333333332,13,7,3,3,1.2212,d,0,1,0,1
EPL,2022,2022-10-09 15:30:00,Liverpool,a,0.765151,2.81968,0.765151,2.05851,10.875,16.764705882352942,4,14,2,3,0.1379,l,0,0,1,0
EPL,2022,2022-10-16 15:30:00,Liverpool,h,1.9992,0.911493,1.9992,0.911493,28.5,12.578947368421051,6,17,1,0,2.1733,w,1,0,0,3
EPL,2022,2022-10-19 18:30:00,Liverpool,h,2.24066,2.48649,2.24066,1.72532,12.76,26.714285714285715,8,4,1,0,1.1908,w,1,0,0,3
EPL,2022,2022-10-22 11:30:00,Liverpool,a,2.19752,2.50163,2.19752,2.50163,5.45,24.8,13,6,0,1,1.1612,l,0,0,1,0
EPL,2022,2022-10-29 18:45:00,Liverpool,h,1.90889,1.61271,1.90889,1.61271,10.916666666666666,29.285714285714285,14,6,1,2,1.5762,l,0,0,1,0
EPL,2022,2022-11-06 16:30:00,Liverpool,a,1.46548,1.81736,1.46548,1.81736,17.058823529411764,15.458333333333334,7,4,2,1,1.1415,w,1,0,0,3
EPL,2022,2022-11-12 15:00:00,Liverpool,h,2.74418,1.43427,2.74418,1.43427,20.0,21.8,10,9,3,1,2.2507,w,1,0,0,3
EPL,2022,2022-12-26 17:30:00,Liverpool,a,3.50694,1.69155,3.50694,1.69155,12.318181818181818,30.0,8,5,3,1,2.4625000000000004,w,1,0,0,3
EPL,2022,2022-12-30 20:00:00,Liverpool,h,2.02463,0.863312,2.02463,0.863312,14.65,22.0625,6,3,2,1,2.1905,w,1,0,0,3
EPL,2022,2023-01-02 17:30:00,Liverpool,a,2.10461,2.0991,2.10461,2.0991,4.777777777777778,16.11764705882353,19,0,1,3,1.3323999999999998,l,0,0,1,0
EPL,2022,2023-01-14 15:00:00,Liverpool,a,1.28853,2.40062,1.28853,2.40062,15.48148148148148,13.0,5,13,0,3,0.6101000000000001,l,0,0,1,0
EPL,2022,2023-01-21 12:30:00,Liverpool,h,1.30125,1.84467,1.30125,1.84467,10.5625,9.814814814814817,7,7,0,0,0.9706,d,0,1,0,1
EPL,2022,2023-02-04 15:00:00,Liverpool,a,1.30193,2.63328,1.30193,2.63328,11.7,27.818181818181817,14,5,0,3,0.5375,l,0,0,1,0
EPL,2022,2023-02-13 20:00:00,Liverpool,h,2.23291,0.402331,2.23291,0.402331,10.916666666666666,14.407407407407408,7,3,2,0,2.6658999999999997,w,1,0,0,3
EPL,2022,2023-02-18 17:30:00,Liverpool,a,2.16549,1.74852,2.16549,1.74852,7.076923076923077,41.2,7,5,2,0,1.6645,w,1,0,0,3
EPL,2022,2023-02-25 19:45:00,Liverpool,a,1.35123,0.989086,1.35123,0.989086,8.31578947368421,18.681818181818183,5,1,0,0,1.6729,d,0,1,0,1
EPL,2022,2023-03-01 20:00:00,Liverpool,h,2.70191,0.78681,2.70191,0.78681,7.628571428571429,8.461538461538462,11,4,2,0,2.6342999999999996,w,1,0,0,3
EPL,2022,2023-03-05 16:30:00,Liverpool,h,3.44269,0.837542,3.44269,0.837542,5.956521739130435,13.210526315789474,14,3,7,0,2.776,w,1,0,0,3
EPL,2022,2023-03-11 12:30:00,Liverpool,a,2.13465,1.10128,1.37349,1.10128,5.0,27.53846153846154,12,1,0,1,2.1862,l,0,0,1,0
EPL,2022,2023-04-01 11:30:00,Liverpool,a,0.318171,3.01243,0.318171,3.01243,25.444444444444443,11.0,3,18,1,4,0.0746,l,0,0,1,0
EPL,2022,2023-04-04 19:00:00,Liverpool,a,0.202217,2.18903,0.202217,2.18903,10.419354838709678,15.75,8,12,0,0,0.1217999999999999,d,0,1,0,1
EPL,2022,2023-04-09 15:30:00,Liverpool,h,4.64012,1.53631,3.87895,1.53631,7.423076923076923,13.238095238095235,19,1,2,2,2.8477,d,0,1,0,1
EPL,2022,2023-04-17 19:00:00,Liverpool,a,2.65476,1.16748,2.65476,1.16748,4.28125,32.35294117647059,13,2,6,1,2.3787000000000003,w,1,0,0,3
EPL,2022,2023-04-22 14:00:00,Liverpool,h,3.32745,0.724666,3.32745,0.724666,2.5294117647058822,32.45454545454545,11,8,3,2,2.8211999999999997,w,1,0,0,3
EPL,2022,2023-04-26 18:45:00,Liverpool,a,1.7045,0.939348,1.7045,0.939348,4.78125,25.842105263157897,12,2,2,1,1.9903,w,1,0,0,3
EPL,2022,2023-04-30 15:30:00,Liverpool,h,2.42911,1.44927,1.66794,1.44927,8.75,27.733333333333334,7,3,4,3,2.0989,w,1,0,0,3
EPL,2022,2023-05-03 19:00:00,Liverpool,h,1.67372,0.740125,0.912551,0.740125,9.964285714285714,28.416666666666668,10,4,1,0,2.1703,w,1,0,0,3
EPL,2022,2023-05-06 16:30:00,Liverpool,h,1.992,0.183892,1.992,0.183892,7.695652173913044,9.0,13,3,1,0,2.8451999999999997,w,1,0,0,3
EPL,2022,2023-05-15 19:00:00,Liverpool,a,1.77085,0.527496,1.77085,0.527496,5.466666666666667,12.166666666666666,13,3,3,0,2.3369999999999997,w,1,0,0,3
EPL,2022,2023-05-20 14:00:00,Liverpool,h,0.918508,1.46948,0.918508,0.708313,3.0789473684210527,12.681818181818182,10,2,1,1,0.8110999999999999,d,0,1,0,1
EPL,2022,2023-05-28 15:30:00,Liverpool,a,4.00345,1.33964,4.00345,1.33964,3.75,31.09090909090909,20,4,4,4,2.7285,d,0,1,0,1
EPL,2022,2022-08-07 15:30:00,Manchester City,a,2.58739,0.246188,1.82623,0.246188,25.5,26.0,11,2,2,0,2.8649,w,1,0,0,3
EPL,2022,2022-08-13 14:00:00,Manchester City,h,1.69064,0.123946,1.69064,0.123946,12.157894736842104,51.166666666666664,11,0,4,0,2.6035999999999997,w,1,0,0,3
EPL,2022,2022-08-21 15:30:00,Manchester City,a,3.67382,2.2127,3.67382,2.2127,6.777777777777778,12.06896551724138,9,9,3,3,2.2403,d,0,1,0,1
EPL,2022,2022-08-27 14:00:00,Manchester City,h,2.3853,0.091976,2.3853,0.091976,6.904761904761905,56.0,18,1,4,2,2.8698,w,1,0,0,3
EPL,2022,2022-08-31 18:30:00,Manchester City,h,3.83759,0.729752,3.83759,0.729752,6.391304347826087,46.4,13,1,6,0,2.8749,w,1,0,0,3
EPL,2022,2022-09-03 16:30:00,Manchester City,a,1.92143,0.279392,1.92143,0.279392,13.545454545454543,43.90909090909091,12,2,1,1,2.6436,d,0,1,0,1
EPL,2022,2022-09-17 11:30:00,Manchester City,a,1.4242,0.310995,1.4242,0.310995,14.333333333333334,18.217391304347824,8,4,3,0,2.3667,w,1,0,0,3
EPL,2022,2022-10-02 13:00:00,Manchester City,h,3.01103,1.71335,3.01103,0.952176,15.157894736842104,19.57894736842105,17,5,6,3,2.2432,w,1,0,0,3
EPL,2022,2022-10-08 14:00:00,Manchester City,h,2.73536,0.101148,2.73536,0.101148,15.133333333333333,26.73684210526316,12,0,4,0,2.8791,w,1,0,0,3
EPL,2022,2022-10-16 15:30:00,Manchester City,a,0.911493,1.9992,0.911493,1.9992,12.578947368421051,28.5,17,6,0,1,0.6178,l,0,0,1,0
EPL,2022,2022-10-22 14:00:00,Manchester City,h,1.86239,0.52863,1.10122,0.52863,12.0,13.588235294117649,14,5,3,1,2.4588000000000005,w,1,0,0,3
EPL,2022,2022-10-29 11:30:00,Manchester City,a,0.703827,0.693597,0.703827,0.693597,14.941176470588236,31.875,14,2,1,0,1.3047,w,1,0,0,3
EPL,2022,2022-11-05 15:00:00,Manchester City,h,2.39332,0.843884,1.63215,0.0827148,12.0625,35.46153846153846,11,1,2,1,2.5408000000000004,w,1,0,0,3
EPL,2022,2022-11-12 12:30:00,Manchester City,h,1.605,3.29012,1.605,3.29012,4.2,16.46153846153846,26,6,1,2,0.4285,l,0,0,1,0
EPL,2022,2022-12-28 20:00:00,Manchester City,a,4.16249,0.603751,4.16249,0.603751,7.9,27.0,13,7,3,1,2.9045,w,1,0,0,3
EPL,2022,2022-12-31 15:00:00,Manchester City,h,2.36333,0.0760019,2.36333,0.0760019,5.0,33.9,13,2,1,1,2.8606000000000003,d,0,1,0,1
EPL,2022,2023-01-05 20:00:00,Manchester City,a,1.71972,0.493576,1.71972,0.493576,12.76923076923077,13.583333333333334,10,5,1,0,2.42,w,1,0,0,3
EPL,2022,2023-01-14 12:30:00,Manchester City,a,0.73695,1.98228,0.73695,1.98228,16.545454545454547,28.8125,10,9,1,2,0.3993,l,0,0,1,0
EPL,2022,2023-01-19 19:00:00,Manchester City,h,2.34166,1.16499,2.34166,1.16499,12.61904761904762,19.58823529411765,11,8,4,2,2.2180999999999997,w,1,0,0,3
EPL,2022,2023-01-22 14:00:00,Manchester City,h,3.32757,0.469277,2.5664,0.469277,20.066666666666663,19.0,9,4,3,0,2.8917,w,1,0,0,3
EPL,2022,2023-02-05 16:30:00,Manchester City,a,0.773747,1.42168,0.773747,1.42168,5.8,20.214285714285715,5,3,0,1,0.7836,l,0,0,1,0
EPL,2022,2023-02-12 16:30:00,Manchester City,h,3.60987,0.275348,2.8487,0.275348,8.090909090909092,23.6,7,4,3,1,2.9523,w,1,0,0,3
EPL,2022,2023-02-15 18:30:00,Manchester City,a,2.00841,1.70139,2.00841,0.940216,12.384615384615383,8.777777777777779,7,9,3,1,1.5791000000000002,w,1,0,0,3
EPL,2022,2023-02-18 15:00:00,Manchester City,a,2.80966,1.12735,2.80966,1.12735,7.470588235294118,39.625,16,1,1,1,2.6523,d,0,1,0,1
